#Position (bp)	Coverage	Std
2.8167008795E9	11.65238773495622	33.22735147032361
2.8249489055E9	6.8220075930895465	15.531683177931132
2.8331969315E9	16.909581274355826	24.479201486275677
2.8414449575E9	13.3260759604783	14.840601750401477
2.8496929835E9	5.253723254509625	14.102439985649358
2.8579410095E9	9.540383965811941	20.348448646641284
2.8661890355E9	37.480153069352596	67.00080286662545
2.8744370615E9	44.81081012596226	245.7958012610446
2.880105077E9	21.550020482479788	42.28597634933351
2.8816691105E9	0.0	0.0
2.8817081685E9	0.11838440111420613	0.42464420321254365
2.881815618E9	0.019056235686618225	0.15937620490430815
2.8819235655E9	0.0	0.0
2.8821203125E9	5.223031000665832	13.58488880423587
2.88242567E9	0.0	0.0
2.8826085695E9	0.0	0.0
2.882755976E9	0.019299997301454517	0.22156700892650816
2.882939838E9	6.244256984526335	8.028230874207864
2.8830861915E9	7.797747306562194	19.466558558026694
2.8833246155E9	55.383296961099894	14.18906248643983
2.8835330345E9	0.0	0.0
2.8840139925E9	1.2544430038457404	0.3955654866306115
2.884682622E9	0.0026433208568588887	0.07451274125056319
2.8849783395E9	0.0	0.0
2.8851293765E9	0.0	0.0
2.88523294E9	0.0	0.0
2.885380196E9	0.0	0.0
2.8855523165E9	40.96842044173244	6.829512172856963
2.8856843195E9	0.0	0.0
2.885822535E9	0.0	0.0
2.885958065E9	0.0	0.0
2.886082272E9	0.0	0.0
2.886192519E9	0.0	0.0
2.886295634E9	0.1294171495147247	0.16578097007563117
2.88640561E9	2.2208026102195912	1.5620493147522985
2.8865546035E9	0.0	0.0
2.8867224755E9	0.004703610640062385	0.09059008099474887
2.8868061825E9	0.0	0.0
2.886892758E9	0.0	0.0
2.887031009E9	0.0	0.0
2.8871976565E9	0.0	0.0
2.887400046E9	0.0	0.0
2.887577206E9	0.0	0.0
2.8877881565E9	0.0	0.0
2.8879687995E9	0.0024948245660597695	0.05828557214046168
2.8881279725E9	0.0	0.0
2.888311843E9	0.002474927506787581	0.040770881071725606
2.8884852595E9	0.3012732912518167	1.222970268010028
2.8886875845E9	0.0	0.0
2.888985801E9	0.0	0.0
2.889229866E9	0.0	0.0
2.8895790755E9	0.05187595059303365	0.1042511627099372
2.889951796E9	0.0	0.0
2.8901135465E9	0.5269910536296009	1.4508926437555576
2.8902557705E9	0.0	0.0
2.8904186985E9	0.0	0.0
2.8906437185E9	0.0022941793392763504	0.06773742450486807
2.8908288345E9	0.0	0.0
2.890981424E9	1.5409147523220679	2.764827266264519
2.8911688005E9	0.15253691686679272	0.8867650511205406
2.8913080195E9	0.0	0.0
2.8914628095E9	0.0	0.0
2.8916585145E9	0.0	0.0
2.8925472575E9	4.446514661534799	3.341500671251367
2.893404342E9	0.0	0.0
2.8935413165E9	0.0	0.0
2.8937144E9	0.0	0.0
2.8938670755E9	0.05638704394504595	0.42562400559013935
2.894495074E9	0.05857193055808844	0.13284843692615658
2.896831261E9	4.329564923065303	12.162976686734398
2.8986932995E9	0.0	0.0
2.8988572775E9	0.0	0.0
2.8989957195E9	0.0	0.0
2.8994933275E9	1.357073109089238	0.5747207758758379
2.89996607E9	0.5988800746616892	2.4397192156769276
2.900096484E9	0.0	0.0
2.9002881635E9	1.1824882553053622	1.2831324971903177
2.9005228225E9	4.968301800707921	2.0183387759349167
2.9007376895E9	0.18345446717990274	1.0700466096196506
2.9009214585E9	0.814348286622198	2.0307614484568086
2.9011053345E9	0.017329893908931124	0.2995049635580065
2.901244009E9	14.072099208779775	11.762422045662582
2.9018593855E9	14.491267306602372	13.749746331060743
2.902550898E9	0.0	0.0
2.9027498425E9	0.0	0.0
2.9029180535E9	0.0	0.0
2.9030958505E9	0.004615194428801011	0.09131028697136102
2.903236903E9	0.0	0.0
2.903378271E9	0.0019283765394530795	0.0507066930421495
2.9035976075E9	0.0	0.0
2.9042365785E9	0.3059423281035326	0.6854723404663509
2.9048794465E9	0.0018685674316357458	0.04322692947267647
2.9053418075E9	0.372554011900873	0.09532778308303269
2.9057249595E9	0.0	0.0
2.905983073E9	0.001506349905853131	0.0548880662048342
2.906237048E9	11.610251993859288	9.516641121316082
2.9063221355E9	0.0	0.0
2.906419947E9	16.168187793663474	44.155315624235705
2.906652359E9	12.545793402454217	18.15266491893923
2.9068714015E9	0.0	0.0
2.9070190175E9	0.004350013497926228	0.07272367505051212
2.907136287E9	0.0	0.0
2.9072577055E9	0.0	0.0
2.9073733645E9	0.0	0.0
2.9076229215E9	0.0	0.0
2.9079320895E9	0.06978365894205987	0.0546314167553665
2.9081124645E9	0.0	0.0
2.9083581135E9	144.94216305898607	46.39445932156251
2.908607172E9	0.05320871943286515	0.20804773368327492
2.908806396E9	4.771530411691643	8.058352476383543
2.9090000085E9	0.002704808799945791	0.052007776341099134
2.909237002E9	15.338661816467102	8.566583847352573
2.909487479E9	0.0	0.0
2.909666712E9	0.0	0.0
2.9098444145E9	0.0	0.0
2.910040618E9	0.0	0.0
2.910170176E9	0.0	0.0
2.910297114E9	0.0	0.0
2.910473855E9	0.8872950697196272	1.0960789266316597
2.910761647E9	0.0730323731051189	1.1415191000449227
2.9109858275E9	0.0	0.0
2.9110662745E9	0.0	0.0
2.911245746E9	0.41706314379417064	0.6699041094032763
2.9114494045E9	0.1027438555840594	1.1333861596264547
2.911543586E9	0.0	0.0
2.9116129135E9	0.0	0.0
2.9117490855E9	0.0	0.0
2.9118852715E9	0.20662270498251017	1.0086447875007456
2.91203718E9	0.0	0.0
2.91216737E9	0.0	0.0
2.9122334675E9	0.0	0.0
2.9123573765E9	0.0	0.0
2.9125433715E9	0.0	0.0
2.9126854405E9	0.0	0.0
2.9128219235E9	0.0	0.0
2.913059947E9	0.004613685311472633	0.09853726183053615
2.913232047E9	0.015233191192640867	0.13019065673722835
2.9134117735E9	0.03015215758335765	0.14005039085821397
2.914328412E9	9.983963454703195	90.76575128148704
2.915174319E9	0.0	0.0
2.915940367E9	1233.9087970708742	516.3396193955188
2.916855563E9	0.0011795431723239506	0.039384660259824025
2.9172265895E9	0.0064283379078060015	0.10230118177201798
2.9175218075E9	0.11896194659449817	0.27309255420762335
2.917833762E9	0.0	0.0
2.918104484E9	1364.4511732546127	2096.680373118248
2.918421329E9	0.026030614265908383	0.08451618633499397
2.9188311555E9	2.5669211845525437	10.77128556581981
2.919113692E9	2.0672017169300934	2.000517843729776
2.9192127795E9	0.0	0.0
2.919361199E9	19.987073611701604	28.41351389709179
2.919639416E9	7.666008399855366	2.25171725107999
2.920969266E9	5.817893150317856	6.821655692393361
2.9222335585E9	6.583174860491941	5.721440616671414
2.9223746255E9	0.13596217325363547	0.5329913295147056
2.922607307E9	2.2704616293709456	5.506327300726725
2.922990831E9	4.945193263439775	2.2509969859849797
2.9232848535E9	50.19402810542585	42.69026911745142
2.9248217345E9	13.862666028054893	21.520762996982178
2.926399337E9	4.9035310698915255	10.81756887784236
2.926573575E9	0.0	0.0
2.926675323E9	0.0	0.0
2.9273955645E9	2.719436225840108	4.7578773230839175
2.9283065605E9	2.395128822912214	0.9865315362818635
2.928675888E9	0.0	0.0
2.928905799E9	0.0	0.0
2.929078094E9	0.007778380515432638	0.10865305021624992
2.929177585E9	0.07769981932852282	0.47380067690451266
2.929312155E9	7.1362556659084175	8.98194102086016
2.929457484E9	0.0	0.0
2.929658268E9	0.354347878591317	0.36739911576412027
2.929885578E9	0.0	0.0
2.9300671115E9	0.004241519482746447	0.08700677699630462
2.9302185265E9	0.0	0.0
2.9303547775E9	0.0	0.0
2.930518526E9	0.0	0.0
2.930682299E9	0.43646093131506736	4.142977538258825
2.9307971655E9	4210.987721514886	4211.5000113782025
2.930854517E9	10.824331212596046	5.0426413323938135
2.93107383E9	0.09095128572799145	0.058415397373494334
2.9313517695E9	0.5116671170588996	0.2657323262391037
2.9315308925E9	0.0014944900650980726	0.038658635065119316
2.9317028365E9	7.189658933429143	2.851784240832273
2.9318023465E9	0.4534942997497451	0.22944762743644312
2.9319408055E9	0.8185676029465867	1.0113129644668015
2.9325515445E9	8.078349444577187	15.789545719189059
2.9331095955E9	0.0	0.0
2.9332331755E9	0.025788472224560932	0.2937801345808853
2.933321893E9	0.0	0.0
2.93344294E9	1.6309606232248286	2.0639865432547717
2.933566615E9	0.0	0.0
2.933681945E9	0.0	0.0
2.9338372665E9	0.0	0.0
2.934009815E9	0.0	0.0
2.93414774E9	0.12621060104751317	0.4567624514948981
2.934243411E9	69.30047390928023	30.389931193900203
2.9343431015E9	0.40731872490688337	3.3093243611025636
